id,nom_estab,codigo_act,nombre_act,cod_postal,cve_mun,alcaldia,latitud,longitud
828211,CONSULTORIO DE DOCTOR MOISES,621111,Consultorios de medicina general del sector privado,9730,7,Iztapalapa,19.34163976,-99.02960019
7445077,CONSULTORIO DE ESPECIALIDAD,621111,Consultorios de medicina general del sector privado,11560,16,Miguel Hidalgo,19.43560733,-99.18983232
633453,CONSULTORIO DE ESPECIALIDAD EN CIRUGIA GENERAL Y MEDICINA INTERNA,621111,Consultorios de medicina general del sector privado,2100,2,Azcapotzalco,19.50877755,-99.20758763
6200297,CONSULTORIO DE ESPECIALIDADERS MEDICAS,621111,Consultorios de medicina general del sector privado,6700,15,Cuauhtémoc,19.4145085,-99.16139692
11317700,CONSULTORIO DE ESPECIALIDADES,621111,Consultorios de medicina general del sector privado,16090,13,Xochimilco,19.25120765,-99.09877519
909420,CONSULTORIO DE ESPECIALIDADES,621111,Consultorios de medicina general del sector privado,4938,3,Coyoacán,19.3064164,-99.11627666
11442985,CONSULTORIO DE ESPECIALIDADES,621111,Consultorios de medicina general del sector privado,7870,5,Gustavo A. Madero,19.46833833,-99.13341713
9131965,CONSULTORIO DE ESPECIALIDADES CIRUJANO DE COLUMNA VERTEBRAL,621111,Consultorios de medicina general del sector privado,5300,4,Cuajimalpa de Morelos,19.35750688,-99.28303413
751033,CONSULTORIO DE ESPECIALIDADES LUMAR,621111,Consultorios de medicina general del sector privado,9000,7,Iztapalapa,19.35880098,-99.0947865
646017,CONSULTORIO DE ESPECIALIDADES MEDICAS,621111,Consultorios de medicina general del sector privado,7650,5,Gustavo A. Madero,19.51797578,-99.15989126
823106,CONSULTORIO DE ESPECIALIDADES MEDICAS,621111,Consultorios de medicina general del sector privado,9890,7,Iztapalapa,19.31713317,-99.08810878
1043657,CONSULTORIO DE ESPECIALIDADES MEDICAS,621111,Consultorios de medicina general del sector privado,6600,15,Cuauhtémoc,19.42702551,-99.1612937
817962,CONSULTORIO DE ESPECIALIDADES MEDICAS ARAGON,621111,Consultorios de medicina general del sector privado,7969,5,Gustavo A. Madero,19.45418181,-99.08432017
736050,CONSULTORIO DE ESPECIALIDADES MEDICAS SANTA MARIA,621111,Consultorios de medicina general del sector privado,9700,7,Iztapalapa,19.32721759,-99.03801739
6200292,CONSULTORIO DE ESPECIALIDADES MEDICAS SIN NOMBRE,621111,Consultorios de medicina general del sector privado,6700,15,Cuauhtémoc,19.4145085,-99.16139692
6200310,CONSULTORIO DE ESPECIALIDADES MEDICAS SIN NOMBRE,621111,Consultorios de medicina general del sector privado,6700,15,Cuauhtémoc,19.4145085,-99.16139692
756952,CONSULTORIO DE ESPECIALIDADES METABOLICAS,621111,Consultorios de medicina general del sector privado,11460,16,Miguel Hidalgo,19.44755451,-99.18467595
868622,CONSULTORIO DE ESPECIALIDADES UPYM,621111,Consultorios de medicina general del sector privado,12200,9,Milpa Alta,19.19908849,-99.05157906
10722284,CONSULTORIO DE FARMACIA,621111,Consultorios de medicina general del sector privado,1260,10,Álvaro Obregón,19.3844878,-99.22884427
9180891,CONSULTORIO DE FARMACIA SIMILARES,621111,Consultorios de medicina general del sector privado,3570,14,Benito Juárez,19.370165,-99.13723933
8483840,CONSULTORIO DE FARMACIA SIMILARES,621111,Consultorios de medicina general del sector privado,6220,15,Cuauhtémoc,19.46091911,-99.1399245
9865701,CONSULTORIO DE FARMACIA SIMILARES,621111,Consultorios de medicina general del sector privado,6720,15,Cuauhtémoc,19.41419355,-99.14437326
10442538,CONSULTORIO DE FARMACIAS SIMILARES,621111,Consultorios de medicina general del sector privado,6080,15,Cuauhtémoc,19.42761253,-99.13538982
11273531,CONSULTORIO DE FARMACIAS SIMILARES,621111,Consultorios de medicina general del sector privado,1600,10,Álvaro Obregón,19.36636908,-99.20736824
638820,CONSULTORIO DE FATIMA,621111,Consultorios de medicina general del sector privado,7230,5,Gustavo A. Madero,19.54081786,-99.14699214
11456157,CONSULTORIO DE FUNDACION BEST,621111,Consultorios de medicina general del sector privado,4260,3,Coyoacán,19.3371066,-99.12061995
828454,CONSULTORIO DE FUNDACION BEST DE SIMI TURNO MATUTINO,621111,Consultorios de medicina general del sector privado,9637,7,Iztapalapa,19.32935522,-98.97548998
828453,CONSULTORIO DE FUNDASION BEST TURNO VESPERTINO,621111,Consultorios de medicina general del sector privado,9637,7,Iztapalapa,19.32938238,-98.97548042
9007537,CONSULTORIO DE GABINETE DE ULTRASONIDO YCOLPOSCOPIA,621111,Consultorios de medicina general del sector privado,16070,13,Xochimilco,19.26110349,-99.10148502
974589,CONSULTORIO DE GENERICOS,621111,Consultorios de medicina general del sector privado,4260,3,Coyoacán,19.33741157,-99.1195933
11400833,CONSULTORIO DE GNECOLOGIA Y OBTETRICIA,621111,Consultorios de medicina general del sector privado,6760,15,Cuauhtémoc,19.40683965,-99.16666056
8387046,CONSULTORIO DE INFECTOLOGIA,621111,Consultorios de medicina general del sector privado,10700,8,La Magdalena Contreras,19.31148312,-99.22053696
8521380,CONSULTORIO DE JESUS,621111,Consultorios de medicina general del sector privado,7230,5,Gustavo A. Madero,19.53969357,-99.15261967
878876,CONSULTORIO DE LA FARMACIA SAN JUDAS,621111,Consultorios de medicina general del sector privado,6300,15,Cuauhtémoc,19.44591682,-99.14631478
7399977,CONSULTORIO DE LA PARROQUIA,621111,Consultorios de medicina general del sector privado,11230,16,Miguel Hidalgo,19.45974462,-99.20841152
872958,CONSULTORIO DE MEDICINA ESPECIALIZADA INTEGRA,621111,Consultorios de medicina general del sector privado,3104,14,Benito Juárez,19.37151737,-99.17595822
7630844,CONSULTORIO DE MEDICINA FAMILIAR,621111,Consultorios de medicina general del sector privado,13310,11,Tláhuac,19.27689333,-99.00187761
7732238,CONSULTORIO DE MEDICINA FAMILIAR,621111,Consultorios de medicina general del sector privado,6700,15,Cuauhtémoc,19.41626454,-99.16252645
9090431,CONSULTORIO DE MEDICINA GENARAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,9820,7,Iztapalapa,19.34863994,-99.10075686
8254047,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,9670,7,Iztapalapa,19.3343365,-99.02545012
7630845,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,13310,11,Tláhuac,19.27689333,-99.00187761
948436,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,13630,11,Tláhuac,19.22401779,-98.96556283
1014251,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,1220,10,Álvaro Obregón,19.38917034,-99.21548131
10043384,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,12100,9,Milpa Alta,19.21604272,-98.99488705
10803248,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,2800,2,Azcapotzalco,19.463555,-99.16902092
11803276,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,4300,3,Coyoacán,19.31324553,-99.16604864
9606059,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,4910,3,Coyoacán,19.32106236,-99.10962165
748967,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,7020,5,Gustavo A. Madero,19.48987892,-99.12054236
9753760,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,7020,5,Gustavo A. Madero,19.48987892,-99.12054236
10398830,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,7300,5,Gustavo A. Madero,19.49139908,-99.13176172
7715428,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,7510,5,Gustavo A. Madero,19.49795267,-99.07471039
711680,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,9440,7,Iztapalapa,19.3685152,-99.12765719
706956,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,8610,6,Iztacalco,19.39462157,-99.12008595
10328073,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,6700,15,Cuauhtémoc,19.41263696,-99.16324026
899009,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,6760,15,Cuauhtémoc,19.40590839,-99.16563476
10569465,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,11850,16,Miguel Hidalgo,19.41118346,-99.18531923
972912,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,16029,13,Xochimilco,19.26437736,-99.1322769
7254673,CONSULTORIO DE MEDICINA GENERAL,621111,Consultorios de medicina general del sector privado,3720,14,Benito Juárez,19.37627084,-99.186414
11297829,CONSULTORIO DE MEDICINA GENERAL ACUPUNTURA SIN NOMBRE,621111,Consultorios de medicina general del sector privado,14370,12,Tlalpan,19.29681467,-99.1395065
8401759,CONSULTORIO DE MEDICINA GENERAL DRA BRENDA GUTIERREZ,621111,Consultorios de medicina general del sector privado,16100,13,Xochimilco,19.25751919,-99.13030381
8848970,CONSULTORIO DE MEDICINA GENERAL SAN MIGUEL,621111,Consultorios de medicina general del sector privado,13640,11,Tláhuac,19.22463465,-98.96476956
7262304,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,1140,10,Álvaro Obregón,19.39705896,-99.19360332
835663,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,9780,7,Iztapalapa,19.31969523,-99.07211543
665233,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,9800,7,Iztapalapa,19.34007491,-99.10889358
908439,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,4200,3,Coyoacán,19.34435222,-99.13604547
8182497,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,7780,5,Gustavo A. Madero,19.47621915,-99.14373207
932832,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,3840,14,Benito Juárez,19.3950035,-99.17387342
10778251,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,3020,14,Benito Juárez,19.39830455,-99.1542374
904190,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,3300,14,Benito Juárez,19.37134863,-99.14474418
9168489,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,3104,14,Benito Juárez,19.37907103,-99.16125099
9177186,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,3104,14,Benito Juárez,19.37907103,-99.16125099
9132594,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,3104,14,Benito Juárez,19.37907103,-99.16125099
11677204,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,11560,16,Miguel Hidalgo,19.43584521,-99.18801821
8027578,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,11510,16,Miguel Hidalgo,19.43675522,-99.21016434
764701,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,11300,16,Miguel Hidalgo,19.43724527,-99.17641358
747354,CONSULTORIO DE MEDICINA GENERAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,15900,17,Venustiano Carranza,19.41873956,-99.10610123
11220618,CONSULTORIO DE MEDICINA GENERAL Y CIRUGIA SIN NOMBRE,621111,Consultorios de medicina general del sector privado,15300,17,Venustiano Carranza,19.43802351,-99.11132611
818120,CONSULTORIO DE MEDICINA GENERAL Y ESPECIALIDADES,621111,Consultorios de medicina general del sector privado,9609,7,Iztapalapa,19.34552722,-99.01118185
713741,CONSULTORIO DE MEDICINA GENERAL Y GINECOLOGIA,621111,Consultorios de medicina general del sector privado,9810,7,Iztapalapa,19.35542437,-99.10973948
10197918,CONSULTORIO DE MEDICINA GENERAL Y SEXOLOGIA SIN NOMBRE,621111,Consultorios de medicina general del sector privado,11560,16,Miguel Hidalgo,19.43679547,-99.18794925
829272,CONSULTORIO DE MEDICINA INTEGRAL,621111,Consultorios de medicina general del sector privado,9870,7,Iztapalapa,19.32539598,-99.10188744
1047158,CONSULTORIO DE MEDICINA INTEGRAL,621111,Consultorios de medicina general del sector privado,13360,11,Tláhuac,19.28659873,-99.03266315
687340,CONSULTORIO DE MEDICINA INTERNA,621111,Consultorios de medicina general del sector privado,11520,16,Miguel Hidalgo,19.43824633,-99.19596754
868067,CONSULTORIO DE MEDICINA INTERNA,621111,Consultorios de medicina general del sector privado,6760,15,Cuauhtémoc,19.40683965,-99.16666056
684378,CONSULTORIO DE MEDICINA Y NUTRICION,621111,Consultorios de medicina general del sector privado,2800,2,Azcapotzalco,19.46362849,-99.16836741
756355,CONSULTORIO DE MEDICO DIANA,621111,Consultorios de medicina general del sector privado,9210,7,Iztapalapa,19.38720098,-99.05532817
11520891,CONSULTORIO DE MEDICO GENERAL,621111,Consultorios de medicina general del sector privado,6760,15,Cuauhtémoc,19.40680793,-99.16791589
988897,CONSULTORIO DE MEDICO SIN NOMBRE,621111,Consultorios de medicina general del sector privado,4040,3,Coyoacán,19.34854415,-99.14575342
9904051,CONSULTORIO DE MEDICOS,621111,Consultorios de medicina general del sector privado,3700,14,Benito Juárez,19.38236219,-99.1898432
659565,CONSULTORIO DE NUTRICION,621111,Consultorios de medicina general del sector privado,11560,16,Miguel Hidalgo,19.43586275,-99.18304077
10527015,CONSULTORIO DE SIMILIAR,621111,Consultorios de medicina general del sector privado,6220,15,Cuauhtémoc,19.45623387,-99.12872885
9709253,CONSULTORIO DEL DOCTOR SIMI,621111,Consultorios de medicina general del sector privado,6720,15,Cuauhtémoc,19.41126591,-99.15095801
782840,CONSULTORIO DEL DOLOR Y LA COLUMNA,621111,Consultorios de medicina general del sector privado,7870,5,Gustavo A. Madero,19.46929166,-99.13152873
1045125,CONSULTORIO DEL DR RIOS,621111,Consultorios de medicina general del sector privado,13200,11,Tláhuac,19.29710164,-99.04514292
903089,CONSULTORIO DENTAL SIN NOMBRE,621111,Consultorios de medicina general del sector privado,3530,14,Benito Juárez,19.38586082,-99.13684253
10169044,CONSULTORIO DISPENSARIO,621111,Consultorios de medicina general del sector privado,7600,5,Gustavo A. Madero,19.51899822,-99.15684472
8604945,CONSULTORIO DOCTOR BENJA,621111,Consultorios de medicina general del sector privado,9760,7,Iztapalapa,19.32568515,-99.05768885
10273060,CONSULTORIO DOCTOR CHAPUL,621111,Consultorios de medicina general del sector privado,14439,12,Tlalpan,19.27044709,-99.17557921
7757135,CONSULTORIO DOCTOR FARMACIAS SIMILARES,621111,Consultorios de medicina general del sector privado,6080,15,Cuauhtémoc,19.42761253,-99.13538982
8257366,CONSULTORIO DOCTOR GALINDO,621111,Consultorios de medicina general del sector privado,9770,7,Iztapalapa,19.32763858,-99.06599031
9135985,CONSULTORIO DOCTOR MIRANDA,621111,Consultorios de medicina general del sector privado,14040,12,Tlalpan,19.29939176,-99.16526952
873681,CONSULTORIO DOCTOR RAUL FERNANDO ALVAREZ COLOCURIS,621111,Consultorios de medicina general del sector privado,3700,14,Benito Juárez,19.38402894,-99.18501469
11582051,CONSULTORIO DOCTOR SIMI,621111,Consultorios de medicina general del sector privado,6100,15,Cuauhtémoc,19.40568143,-99.17046226
9566347,CONSULTORIO DR ANDRADE,621111,Consultorios de medicina general del sector privado,9450,7,Iztapalapa,19.36510218,-99.13737343
804582,CONSULTORIO DR GUALBERTO MATEOS,621111,Consultorios de medicina general del sector privado,9360,7,Iztapalapa,19.35787151,-99.08518048
11689423,CONSULTORIO DR. ANTONIO BAENA,621111,Consultorios de medicina general del sector privado,2000,2,Azcapotzalco,19.48336421,-99.18600817
9522881,CONSULTORIO DR. MAYA,621111,Consultorios de medicina general del sector privado,9260,7,Iztapalapa,19.35155377,-99.06221425
10807237,CONSULTORIO DRA MARIELA,621111,Consultorios de medicina general del sector privado,7320,5,Gustavo A. Madero,19.51642218,-99.13753295
850395,CONSULTORIO EL TRIUNFO,621111,Consultorios de medicina general del sector privado,14239,12,Tlalpan,19.27729686,-99.22839221
8305596,CONSULTORIO EN COMODATO,621111,Consultorios de medicina general del sector privado,9900,7,Iztapalapa,19.3029524,-99.07067781
10870839,CONSULTORIO ESPECIALIDADES ANAHUAC,621111,Consultorios de medicina general del sector privado,7950,5,Gustavo A. Madero,19.47062694,-99.08966082
8651475,CONSULTORIO ESPECIALISTA EN MEDICINA INTEGRADA EN EL ADULTO MAYOR,621111,Consultorios de medicina general del sector privado,7040,5,Gustavo A. Madero,19.49552794,-99.09791837
